date,store_id,product_id,category,base_price,current_price,promotion,holiday,inventory_level,days_since_restock,units_sold
2025-01-25,STORE-03,PRODUCT-004,snacks,4.49,4.57,0,0,190.0,3.0,25
2025-01-25,STORE-03,PRODUCT-005,household,8.99,8.99,0,0,147.0,3.0,19
2025-01-25,STORE-03,PRODUCT-006,household,12.99,13.2,0,0,96.0,3.0,5
2025-01-25,STORE-04,PRODUCT-001,beverages,3.49,3.46,0,0,343.0,3.0,39
2025-01-25,STORE-04,PRODUCT-002,beverages,5.99,4.49,1,0,240.0,,55
2025-01-25,STORE-04,PRODUCT-003,snacks,2.99,2.94,0,0,359.0,3.0,43
2025-01-25,STORE-04,PRODUCT-004,snacks,4.49,4.42,0,0,198.0,3.0,8
2025-01-25,STORE-04,PRODUCT-005,household,8.99,8.91,0,0,152.0,3.0,0
2025-01-25,STORE-04,PRODUCT-006,household,12.99,12.83,0,0,82.0,3.0,12
2025-01-26,STORE-01,PRODUCT-001,beverages,3.49,3.44,0,0,181.0,4.0,79
2025-01-26,STORE-01,PRODUCT-002,beverages,5.99,6.11,0,0,126.0,4.0,41
2025-01-26,STORE-01,PRODUCT-003,snacks,2.99,3.03,0,0,285.0,4.0,61
2025-01-26,STORE-01,PRODUCT-004,snacks,4.49,4.54,0,0,38.0,4.0,38
2025-01-26,STORE-01,PRODUCT-005,household,8.99,8.83,0,0,118.0,4.0,18
2025-01-26,STORE-01,PRODUCT-006,household,12.99,13.19,0,0,65.0,4.0,12
2025-01-26,STORE-02,PRODUCT-001,beverages,3.49,3.43,0,0,301.0,4.0,59
2025-01-26,STORE-02,PRODUCT-002,beverages,5.99,6.07,0,0,194.0,,23
2025-01-26,STORE-02,PRODUCT-003,snacks,2.99,3.01,0,0,291.0,,42
2025-01-26,STORE-02,PRODUCT-004,snacks,4.49,4.46,0,0,142.0,4.0,38
2025-01-26,STORE-02,PRODUCT-005,household,8.99,8.92,0,0,131.0,4.0,10
2025-01-26,STORE-02,PRODUCT-006,household,12.99,12.95,0,0,90.0,4.0,13
2025-01-26,STORE-03,PRODUCT-001,beverages,3.49,3.48,0,0,236.0,4.0,64
2025-01-26,STORE-03,PRODUCT-002,beverages,5.99,6.1,0,0,165.0,4.0,30
2025-01-26,STORE-03,PRODUCT-003,snacks,2.99,2.95,0,0,340.0,4.0,32
2025-01-26,STORE-03,PRODUCT-004,snacks,4.49,4.5,0,0,165.0,4.0,28
2025-01-26,STORE-03,PRODUCT-005,household,8.99,9.16,0,0,128.0,4.0,16
2025-01-26,STORE-03,PRODUCT-006,household,12.99,12.76,0,0,91.0,4.0,13
2025-01-26,STORE-04,PRODUCT-001,beverages,3.49,3.43,0,0,304.0,4.0,40
2025-01-26,STORE-04,PRODUCT-002,beverages,5.99,6.0,0,0,185.0,4.0,20
2025-01-26,STORE-04,PRODUCT-003,snacks,2.99,3.04,0,0,316.0,4.0,55
2025-01-26,STORE-04,PRODUCT-004,snacks,4.49,4.52,0,0,190.0,4.0,25
2025-01-26,STORE-04,PRODUCT-005,household,8.99,7.09,1,0,152.0,4.0,21
2025-01-26,STORE-04,PRODUCT-006,household,12.99,13.15,0,0,70.0,4.0,5
2025-01-27,STORE-01,PRODUCT-001,beverages,3.49,,0,0,102.0,5.0,78
2025-01-27,STORE-01,PRODUCT-002,beverages,5.99,6.0,0,0,85.0,5.0,40
2025-01-27,STORE-01,PRODUCT-003,snacks,2.99,2.96,0,0,224.0,5.0,63
2025-01-27,STORE-01,PRODUCT-004,snacks,4.49,4.55,0,0,0.0,5.0,0
2025-01-27,STORE-01,PRODUCT-005,household,8.99,9.16,0,0,100.0,5.0,15
2025-01-27,STORE-01,PRODUCT-006,household,12.99,12.81,0,0,53.0,5.0,18
2025-01-27,STORE-02,PRODUCT-001,beverages,3.49,3.48,0,0,242.0,5.0,73
2025-01-27,STORE-02,PRODUCT-002,beverages,5.99,5.94,0,0,171.0,5.0,29
2025-01-27,STORE-02,PRODUCT-003,snacks,2.99,2.56,1,0,249.0,5.0,56
2025-01-27,STORE-02,PRODUCT-004,snacks,4.49,4.41,0,0,104.0,5.0,18
2025-01-27,STORE-02,PRODUCT-005,household,8.99,9.06,0,0,121.0,5.0,12
2025-01-27,STORE-02,PRODUCT-006,household,12.99,13.2,0,0,77.0,5.0,7
2025-01-27,STORE-03,PRODUCT-001,beverages,3.49,3.55,0,0,172.0,5.0,41
2025-01-27,STORE-03,PRODUCT-002,beverages,5.99,5.98,0,0,135.0,5.0,27
2025-01-27,STORE-03,PRODUCT-003,snacks,2.99,2.98,0,0,308.0,5.0,31
2025-01-27,STORE-03,PRODUCT-004,snacks,4.49,4.53,0,0,137.0,5.0,28
2025-01-27,STORE-03,PRODUCT-005,household,8.99,8.89,0,0,112.0,5.0,19
2025-01-27,STORE-03,PRODUCT-006,household,12.99,13.02,0,0,78.0,5.0,10
2025-01-27,STORE-04,PRODUCT-001,beverages,3.49,3.48,0,0,264.0,5.0,12
2025-01-27,STORE-04,PRODUCT-002,beverages,5.99,5.9,0,0,165.0,5.0,19
2025-01-27,STORE-04,PRODUCT-003,snacks,2.99,2.51,1,0,261.0,5.0,63
2025-01-27,STORE-04,PRODUCT-004,snacks,4.49,3.51,1,0,165.0,5.0,39
2025-01-27,STORE-04,PRODUCT-005,household,8.99,9.02,0,0,,5.0,13
2025-01-27,STORE-04,PRODUCT-006,household,12.99,13.03,0,0,65.0,5.0,4
2025-01-28,STORE-01,PRODUCT-001,beverages,3.49,3.49,0,0,24.0,6.0,24
2025-01-28,STORE-01,PRODUCT-002,beverages,5.99,5.91,0,0,45.0,6.0,33
2025-01-28,STORE-01,PRODUCT-003,snacks,2.99,3.0,0,0,161.0,6.0,37
2025-01-28,STORE-01,PRODUCT-004,snacks,4.49,4.52,0,0,0.0,6.0,0
2025-01-28,STORE-01,PRODUCT-005,household,8.99,8.92,0,0,85.0,6.0,15
2025-01-28,STORE-01,PRODUCT-006,household,12.99,9.4,1,0,35.0,6.0,22
2025-01-28,STORE-02,PRODUCT-001,beverages,3.49,3.42,0,0,169.0,6.0,63
2025-01-28,STORE-02,PRODUCT-002,beverages,5.99,5.91,0,0,142.0,6.0,20
2025-01-28,STORE-02,PRODUCT-003,snacks,2.99,2.21,1,0,193.0,6.0,86
2025-01-28,STORE-02,PRODUCT-004,snacks,4.49,4.55,0,0,86.0,6.0,16
2025-01-28,STORE-02,PRODUCT-005,household,8.99,9.05,0,0,109.0,6.0,14
2025-01-28,STORE-02,PRODUCT-006,household,12.99,12.83,0,0,70.0,6.0,9
2025-01-28,STORE-03,PRODUCT-001,beverages,3.49,3.55,0,0,131.0,6.0,6
2025-01-28,STORE-03,PRODUCT-002,beverages,5.99,5.94,0,0,108.0,6.0,19
2025-01-28,STORE-03,PRODUCT-003,snacks,2.99,2.95,0,0,277.0,6.0,38
2025-01-28,STORE-03,PRODUCT-004,snacks,4.49,3.94,1,0,109.0,6.0,34
2025-01-28,STORE-03,PRODUCT-005,household,8.99,8.83,0,0,93.0,6.0,16
2025-01-28,STORE-03,PRODUCT-006,household,12.99,13.07,0,0,68.0,6.0,11
2025-01-28,STORE-04,PRODUCT-001,beverages,3.49,,0,0,252.0,6.0,58
2025-01-28,STORE-04,PRODUCT-002,beverages,5.99,5.92,0,0,146.0,6.0,15
2025-01-28,STORE-04,PRODUCT-003,snacks,2.99,2.99,0,0,198.0,6.0,42
2025-01-28,STORE-04,PRODUCT-004,snacks,4.49,4.56,0,0,126.0,6.0,25
2025-01-28,STORE-04,PRODUCT-005,household,8.99,7.88,1,0,118.0,6.0,30
2025-01-28,STORE-04,PRODUCT-006,household,12.99,9.42,1,0,61.0,6.0,14
2025-01-29,STORE-01,PRODUCT-001,beverages,3.49,3.42,0,0,504.0,0.0,48
2025-01-29,STORE-01,PRODUCT-002,beverages,5.99,6.07,0,0,312.0,0.0,22
2025-01-29,STORE-01,PRODUCT-003,snacks,2.99,3.0,0,0,432.0,0.0,21
2025-01-29,STORE-01,PRODUCT-004,snacks,4.49,4.53,0,0,252.0,0.0,28
2025-01-29,STORE-01,PRODUCT-005,household,8.99,9.06,0,0,192.0,0.0,17
2025-01-29,STORE-01,PRODUCT-006,household,12.99,12.99,0,0,120.0,0.0,12
2025-01-29,STORE-02,PRODUCT-001,beverages,3.49,3.52,0,0,504.0,0.0,65
2025-01-29,STORE-02,PRODUCT-002,beverages,5.99,6.09,0,0,312.0,0.0,16
2025-01-29,STORE-02,PRODUCT-003,snacks,2.99,3.0,0,0,432.0,0.0,62
2025-01-29,STORE-02,PRODUCT-004,snacks,4.49,4.43,0,0,252.0,0.0,21
2025-01-29,STORE-02,PRODUCT-005,household,8.99,8.92,0,0,192.0,0.0,17
2025-01-29,STORE-02,PRODUCT-006,household,12.99,12.89,0,0,120.0,0.0,15
2025-01-29,STORE-03,PRODUCT-001,beverages,3.49,3.53,0,0,504.0,0.0,14
2025-01-29,STORE-03,PRODUCT-002,beverages,5.99,6.11,0,0,312.0,0.0,23
2025-01-29,STORE-03,PRODUCT-003,snacks,2.99,2.94,0,0,432.0,0.0,53
2025-01-29,STORE-03,PRODUCT-004,snacks,4.49,3.14,1,0,252.0,0.0,46
2025-01-29,STORE-03,PRODUCT-005,household,8.99,8.82,0,0,192.0,0.0,14
2025-01-29,STORE-03,PRODUCT-006,household,12.99,13.06,0,0,120.0,0.0,9
2025-01-29,STORE-04,PRODUCT-001,beverages,3.49,3.45,0,0,504.0,,40
2025-01-29,STORE-04,PRODUCT-002,beverages,5.99,5.89,0,0,312.0,0.0,9
2025-01-29,STORE-04,PRODUCT-003,snacks,2.99,2.94,0,0,432.0,0.0,45
2025-01-29,STORE-04,PRODUCT-004,snacks,4.49,4.56,0,0,252.0,0.0,41
2025-01-29,STORE-04,PRODUCT-005,household,8.99,8.91,0,0,192.0,0.0,18
2025-01-29,STORE-04,PRODUCT-006,household,12.99,11.05,1,0,120.0,0.0,11
2025-01-30,STORE-01,PRODUCT-001,beverages,3.49,3.55,0,0,456.0,1.0,61
2025-01-30,STORE-01,PRODUCT-002,beverages,5.99,6.08,0,0,290.0,1.0,40
2025-01-30,STORE-01,PRODUCT-003,snacks,2.99,3.02,0,0,411.0,1.0,24
2025-01-30,STORE-01,PRODUCT-004,snacks,4.49,4.44,0,0,224.0,1.0,25
2025-01-30,STORE-01,PRODUCT-005,household,8.99,9.1,0,0,175.0,1.0,14
2025-01-30,STORE-01,PRODUCT-006,household,12.99,13.08,0,0,108.0,1.0,14
2025-01-30,STORE-02,PRODUCT-001,beverages,3.49,3.46,0,0,,1.0,70
2025-01-30,STORE-02,PRODUCT-002,beverages,5.99,6.03,0,0,296.0,1.0,30
2025-01-30,STORE-02,PRODUCT-003,snacks,2.99,3.03,0,0,370.0,1.0,55
2025-01-30,STORE-02,PRODUCT-004,snacks,4.49,3.96,1,0,231.0,1.0,33
2025-01-30,STORE-02,PRODUCT-005,household,8.99,9.02,0,0,175.0,1.0,11
2025-01-30,STORE-02,PRODUCT-006,household,12.99,13.05,0,0,105.0,1.0,17
2025-01-30,STORE-03,PRODUCT-001,beverages,3.49,3.54,0,0,490.0,1.0,39
2025-01-30,STORE-03,PRODUCT-002,beverages,5.99,5.21,1,0,289.0,1.0,41
2025-01-30,STORE-03,PRODUCT-003,snacks,2.99,2.95,0,0,379.0,1.0,44
2025-01-30,STORE-03,PRODUCT-004,snacks,4.49,4.45,0,0,206.0,,27
2025-01-30,STORE-03,PRODUCT-005,household,8.99,9.01,0,0,178.0,1.0,20
2025-01-30,STORE-03,PRODUCT-006,household,12.99,12.8,0,0,111.0,1.0,9
2025-01-30,STORE-04,PRODUCT-001,beverages,3.49,3.45,0,0,464.0,1.0,46
2025-01-30,STORE-04,PRODUCT-002,beverages,5.99,5.94,0,0,303.0,1.0,17
2025-01-30,STORE-04,PRODUCT-003,snacks,2.99,2.98,0,0,387.0,1.0,30
2025-01-30,STORE-04,PRODUCT-004,snacks,4.49,4.56,0,0,211.0,1.0,26
2025-01-30,STORE-04,PRODUCT-005,household,8.99,8.93,0,0,174.0,1.0,13
2025-01-30,STORE-04,PRODUCT-006,household,12.99,12.89,0,0,109.0,1.0,12
2025-01-31,STORE-01,PRODUCT-001,beverages,3.49,3.48,0,0,395.0,2.0,48
2025-01-31,STORE-01,PRODUCT-002,beverages,5.99,5.36,1,0,250.0,2.0,69
2025-01-31,STORE-01,PRODUCT-003,snacks,2.99,3.03,0,0,387.0,,42
2025-01-31,STORE-01,PRODUCT-004,snacks,4.49,4.46,0,0,199.0,2.0,28
2025-01-31,STORE-01,PRODUCT-005,household,8.99,8.92,0,0,161.0,2.0,19
2025-01-31,STORE-01,PRODUCT-006,household,12.99,12.82,0,0,94.0,2.0,13
2025-01-31,STORE-02,PRODUCT-001,beverages,3.49,3.53,0,0,369.0,2.0,46
2025-01-31,STORE-02,PRODUCT-002,beverages,5.99,4.74,1,0,266.0,2.0,44
2025-01-31,STORE-02,PRODUCT-003,snacks,2.99,2.95,0,0,315.0,2.0,59
2025-01-31,STORE-02,PRODUCT-004,snacks,4.49,4.51,0,0,198.0,2.0,20
2025-01-31,STORE-02,PRODUCT-005,household,8.99,6.78,1,0,164.0,2.0,29
2025-01-31,STORE-02,PRODUCT-006,household,12.99,12.78,0,0,88.0,2.0,14
2025-01-31,STORE-03,PRODUCT-001,beverages,3.49,3.53,0,0,451.0,2.0,43
2025-01-31,STORE-03,PRODUCT-002,beverages,5.99,5.99,0,0,248.0,2.0,16
2025-01-31,STORE-03,PRODUCT-003,snacks,2.99,2.95,0,0,335.0,2.0,57
2025-01-31,STORE-03,PRODUCT-004,snacks,4.49,4.45,0,0,179.0,2.0,34
2025-01-31,STORE-03,PRODUCT-005,household,8.99,9.14,0,0,158.0,2.0,23
2025-01-31,STORE-03,PRODUCT-006,household,12.99,12.98,0,0,102.0,2.0,13
2025-01-31,STORE-04,PRODUCT-001,beverages,3.49,3.55,0,0,418.0,2.0,14
2025-01-31,STORE-04,PRODUCT-002,beverages,5.99,6.01,0,0,286.0,2.0,23
2025-01-31,STORE-04,PRODUCT-003,snacks,2.99,3.05,0,0,357.0,2.0,28
2025-01-31,STORE-04,PRODUCT-004,snacks,4.49,4.45,0,0,185.0,2.0,13
2025-01-31,STORE-04,PRODUCT-005,household,8.99,9.04,0,0,161.0,2.0,19
2025-01-31,STORE-04,PRODUCT-006,household,12.99,10.91,1,0,97.0,2.0,11
2025-02-01,STORE-01,PRODUCT-001,beverages,3.49,2.94,1,0,347.0,3.0,127
2025-02-01,STORE-01,PRODUCT-002,beverages,5.99,5.91,0,0,181.0,3.0,47
2025-02-01,STORE-01,PRODUCT-003,snacks,2.99,2.98,0,0,345.0,3.0,53
2025-02-01,STORE-01,PRODUCT-004,snacks,4.49,4.49,0,0,171.0,3.0,29
2025-02-01,STORE-01,PRODUCT-005,household,8.99,8.86,0,0,142.0,3.0,31
2025-02-01,STORE-01,PRODUCT-006,household,12.99,12.74,0,0,81.0,3.0,16
2025-02-01,STORE-02,PRODUCT-001,beverages,3.49,3.42,0,0,323.0,3.0,47
2025-02-01,STORE-02,PRODUCT-002,beverages,5.99,6.01,0,0,,3.0,33
2025-02-01,STORE-02,PRODUCT-003,snacks,2.99,2.95,0,0,256.0,3.0,73
2025-02-01,STORE-02,PRODUCT-004,snacks,4.49,4.48,0,0,178.0,3.0,5
2025-02-01,STORE-02,PRODUCT-005,household,8.99,8.93,0,0,135.0,3.0,12
2025-02-01,STORE-02,PRODUCT-006,household,12.99,12.88,0,0,74.0,3.0,9
2025-02-01,STORE-03,PRODUCT-001,beverages,3.49,,0,0,408.0,3.0,64
2025-02-01,STORE-03,PRODUCT-002,beverages,5.99,5.94,0,0,232.0,3.0,20
2025-02-01,STORE-03,PRODUCT-003,snacks,2.99,3.01,0,0,278.0,3.0,44
2025-02-01,STORE-03,PRODUCT-004,snacks,4.49,4.41,0,0,145.0,3.0,31
2025-02-01,STORE-03,PRODUCT-005,household,8.99,8.98,0,0,,3.0,16
2025-02-01,STORE-03,PRODUCT-006,household,12.99,12.89,0,0,89.0,3.0,10
2025-02-01,STORE-04,PRODUCT-001,beverages,3.49,3.43,0,0,404.0,3.0,38
2025-02-01,STORE-04,PRODUCT-002,beverages,5.99,6.03,0,0,263.0,3.0,24
2025-02-01,STORE-04,PRODUCT-003,snacks,2.99,2.98,0,0,329.0,3.0,26
2025-02-01,STORE-04,PRODUCT-004,snacks,4.49,4.45,0,0,172.0,3.0,10
2025-02-01,STORE-04,PRODUCT-005,household,8.99,9.04,0,0,142.0,3.0,14
2025-02-01,STORE-04,PRODUCT-006,household,12.99,13.19,0,0,86.0,3.0,10
2025-02-02,STORE-01,PRODUCT-001,beverages,3.49,3.55,0,0,220.0,4.0,76
2025-02-02,STORE-01,PRODUCT-002,beverages,5.99,5.96,0,0,134.0,4.0,44
2025-02-02,STORE-01,PRODUCT-003,snacks,2.99,2.53,1,0,292.0,4.0,117
2025-02-02,STORE-01,PRODUCT-004,snacks,4.49,4.53,0,0,142.0,4.0,30
2025-02-02,STORE-01,PRODUCT-005,household,8.99,8.97,0,0,111.0,4.0,25
2025-02-02,STORE-01,PRODUCT-006,household,12.99,,0,0,65.0,4.0,17
2025-02-02,STORE-02,PRODUCT-001,beverages,3.49,,0,0,276.0,4.0,40
2025-02-02,STORE-02,PRODUCT-002,beverages,5.99,5.88,0,0,189.0,4.0,38
2025-02-02,STORE-02,PRODUCT-003,snacks,2.99,3.04,0,0,183.0,4.0,64
2025-02-02,STORE-02,PRODUCT-004,snacks,4.49,4.54,0,0,173.0,4.0,15
2025-02-02,STORE-02,PRODUCT-005,household,8.99,8.84,0,0,123.0,4.0,10
2025-02-02,STORE-02,PRODUCT-006,household,12.99,13.15,0,0,65.0,4.0,13
2025-02-02,STORE-03,PRODUCT-001,beverages,3.49,3.48,0,0,344.0,4.0,61
2025-02-02,STORE-03,PRODUCT-002,beverages,5.99,6.1,0,0,212.0,4.0,32
2025-02-02,STORE-03,PRODUCT-003,snacks,2.99,3.01,0,0,234.0,4.0,56
2025-02-02,STORE-03,PRODUCT-004,snacks,4.49,3.95,1,0,114.0,4.0,53
2025-02-02,STORE-03,PRODUCT-005,household,8.99,8.88,0,0,119.0,4.0,17
2025-02-02,STORE-03,PRODUCT-006,household,12.99,13.18,0,0,79.0,4.0,10
2025-02-02,STORE-04,PRODUCT-001,beverages,3.49,3.51,0,0,366.0,4.0,49
2025-02-02,STORE-04,PRODUCT-002,beverages,5.99,6.04,0,0,239.0,4.0,24
2025-02-02,STORE-04,PRODUCT-003,snacks,2.99,2.94,0,0,303.0,4.0,24
2025-02-02,STORE-04,PRODUCT-004,snacks,4.49,,0,0,162.0,4.0,9
2025-02-02,STORE-04,PRODUCT-005,household,8.99,8.81,0,0,128.0,4.0,10
2025-02-02,STORE-04,PRODUCT-006,household,12.99,12.87,0,0,76.0,4.0,17
2025-02-03,STORE-01,PRODUCT-001,beverages,3.49,3.53,0,0,144.0,5.0,73
2025-02-03,STORE-01,PRODUCT-002,beverages,5.99,5.94,0,0,90.0,5.0,43
2025-02-03,STORE-01,PRODUCT-003,snacks,2.99,2.95,0,0,175.0,5.0,66
2025-02-03,STORE-01,PRODUCT-004,snacks,4.49,4.52,0,0,112.0,5.0,26
2025-02-03,STORE-01,PRODUCT-005,household,8.99,9.11,0,0,86.0,5.0,17
2025-02-03,STORE-01,PRODUCT-006,household,12.99,9.79,1,0,48.0,5.0,25
2025-02-03,STORE-02,PRODUCT-001,beverages,3.49,2.63,1,0,,5.0,83
2025-02-03,STORE-02,PRODUCT-002,beverages,5.99,6.04,0,0,151.0,5.0,16
2025-02-03,STORE-02,PRODUCT-003,snacks,2.99,3.0,0,0,119.0,5.0,50
2025-02-03,STORE-02,PRODUCT-004,snacks,4.49,4.55,0,0,158.0,5.0,24
2025-02-03,STORE-02,PRODUCT-005,household,8.99,9.07,0,0,113.0,5.0,12
2025-02-03,STORE-02,PRODUCT-006,household,12.99,12.74,0,0,52.0,5.0,13
2025-02-03,STORE-03,PRODUCT-001,beverages,3.49,3.48,0,0,283.0,5.0,40
2025-02-03,STORE-03,PRODUCT-002,beverages,5.99,5.87,0,0,180.0,5.0,12
2025-02-03,STORE-03,PRODUCT-003,snacks,2.99,3.03,0,0,178.0,,43
2025-02-03,STORE-03,PRODUCT-004,snacks,4.49,4.54,0,0,61.0,5.0,25
2025-02-03,STORE-03,PRODUCT-005,household,8.99,7.09,1,0,102.0,5.0,20
2025-02-03,STORE-03,PRODUCT-006,household,12.99,13.13,0,0,69.0,5.0,10
2025-02-03,STORE-04,PRODUCT-001,beverages,3.49,3.52,0,0,317.0,5.0,39
2025-02-03,STORE-04,PRODUCT-002,beverages,5.99,6.05,0,0,215.0,5.0,11
2025-02-03,STORE-04,PRODUCT-003,snacks,2.99,3.03,0,0,279.0,5.0,42
2025-02-03,STORE-04,PRODUCT-004,snacks,4.49,4.41,0,0,153.0,5.0,13
2025-02-03,STORE-04,PRODUCT-005,household,8.99,9.1,0,0,118.0,5.0,18
2025-02-03,STORE-04,PRODUCT-006,household,12.99,13.25,0,0,59.0,5.0,8
2025-02-04,STORE-01,PRODUCT-001,beverages,3.49,3.54,0,0,71.0,6.0,71
2025-02-04,STORE-01,PRODUCT-002,beverages,5.99,4.36,1,0,47.0,6.0,47
2025-02-04,STORE-01,PRODUCT-003,snacks,2.99,3.05,0,0,109.0,6.0,43
2025-02-04,STORE-01,PRODUCT-004,snacks,4.49,4.01,1,0,86.0,6.0,42
2025-02-04,STORE-01,PRODUCT-005,household,8.99,9.09,0,0,69.0,6.0,18
2025-02-04,STORE-01,PRODUCT-006,household,12.99,13.18,0,0,23.0,6.0,15
2025-02-04,STORE-02,PRODUCT-001,beverages,3.49,3.52,0,0,153.0,6.0,47
2025-02-04,STORE-02,PRODUCT-002,beverages,5.99,5.89,0,0,135.0,6.0,35
2025-02-04,STORE-02,PRODUCT-003,snacks,2.99,3.04,0,0,69.0,6.0,64
2025-02-04,STORE-02,PRODUCT-004,snacks,4.49,4.41,0,0,134.0,6.0,16
2025-02-04,STORE-02,PRODUCT-005,household,8.99,8.85,0,0,101.0,6.0,7
2025-02-04,STORE-02,PRODUCT-006,household,12.99,13.19,0,0,39.0,6.0,18
2025-02-04,STORE-03,PRODUCT-001,beverages,3.49,3.47,0,0,,6.0,28
2025-02-04,STORE-03,PRODUCT-002,beverages,5.99,6.1,0,0,168.0,6.0,18
2025-02-04,STORE-03,PRODUCT-003,snacks,2.99,2.95,0,0,,6.0,54
2025-02-04,STORE-03,PRODUCT-004,snacks,4.49,4.47,0,0,36.0,6.0,21
2025-02-04,STORE-03,PRODUCT-005,household,8.99,8.86,0,0,82.0,6.0,2
2025-02-04,STORE-03,PRODUCT-006,household,12.99,12.85,0,0,59.0,6.0,10
2025-02-04,STORE-04,PRODUCT-001,beverages,3.49,3.49,0,0,278.0,6.0,34
2025-02-04,STORE-04,PRODUCT-002,beverages,5.99,6.08,0,0,204.0,6.0,15
2025-02-04,STORE-04,PRODUCT-003,snacks,2.99,2.99,0,0,237.0,6.0,48
2025-02-04,STORE-04,PRODUCT-004,snacks,4.49,4.54,0,0,140.0,6.0,13
2025-02-04,STORE-04,PRODUCT-005,household,8.99,8.9,0,0,100.0,6.0,14
2025-02-04,STORE-04,PRODUCT-006,household,12.99,13.11,0,0,51.0,6.0,8
2025-02-05,STORE-01,PRODUCT-001,beverages,3.49,3.46,0,0,504.0,0.0,73
2025-02-05,STORE-01,PRODUCT-002,beverages,5.99,6.1,0,0,,0.0,36
2025-02-05,STORE-01,PRODUCT-003,snacks,2.99,2.93,0,0,432.0,0.0,46
2025-02-05,STORE-01,PRODUCT-004,snacks,4.49,4.53,0,0,252.0,0.0,14
2025-02-05,STORE-01,PRODUCT-005,household,8.99,8.82,0,0,192.0,0.0,18
2025-02-05,STORE-01,PRODUCT-006,household,12.99,12.89,0,0,120.0,0.0,18
2025-02-05,STORE-02,PRODUCT-001,beverages,3.49,3.51,0,0,504.0,0.0,37
2025-02-05,STORE-02,PRODUCT-002,beverages,5.99,,0,0,312.0,0.0,55
2025-02-05,STORE-02,PRODUCT-003,snacks,2.99,2.99,0,0,432.0,0.0,64
2025-02-05,STORE-02,PRODUCT-004,snacks,4.49,4.56,0,0,252.0,0.0,28
2025-02-05,STORE-02,PRODUCT-005,household,8.99,7.12,1,0,192.0,0.0,17
2025-02-05,STORE-02,PRODUCT-006,household,12.99,13.08,0,0,120.0,0.0,10
2025-02-05,STORE-03,PRODUCT-001,beverages,3.49,3.5,0,0,504.0,0.0,40
2025-02-05,STORE-03,PRODUCT-002,beverages,5.99,5.08,1,0,312.0,0.0,49
2025-02-05,STORE-03,PRODUCT-003,snacks,2.99,3.05,0,0,432.0,0.0,60
2025-02-05,STORE-03,PRODUCT-004,snacks,4.49,4.49,0,0,252.0,0.0,25
2025-02-05,STORE-03,PRODUCT-005,household,8.99,9.02,0,0,192.0,0.0,5
2025-02-05,STORE-03,PRODUCT-006,household,12.99,12.73,0,0,120.0,0.0,15
2025-02-05,STORE-04,PRODUCT-001,beverages,3.49,,0,0,504.0,0.0,13
2025-02-05,STORE-04,PRODUCT-002,beverages,5.99,5.89,0,0,312.0,0.0,19
2025-02-05,STORE-04,PRODUCT-003,snacks,2.99,2.96,0,0,432.0,0.0,27
2025-02-05,STORE-04,PRODUCT-004,snacks,4.49,4.48,0,0,252.0,0.0,18
2025-02-05,STORE-04,PRODUCT-005,household,8.99,8.92,0,0,192.0,0.0,9
2025-02-05,STORE-04,PRODUCT-006,household,12.99,12.74,0,0,120.0,0.0,8
2025-02-06,STORE-01,PRODUCT-001,beverages,3.49,3.45,0,0,431.0,1.0,82
2025-02-06,STORE-01,PRODUCT-002,beverages,5.99,5.93,0,0,,1.0,27
2025-02-06,STORE-01,PRODUCT-003,snacks,2.99,2.94,0,0,386.0,1.0,28
2025-02-06,STORE-01,PRODUCT-004,snacks,4.49,4.48,0,0,238.0,1.0,11
2025-02-06,STORE-01,PRODUCT-005,household,8.99,9.08,0,0,174.0,1.0,19
2025-02-06,STORE-01,PRODUCT-006,household,12.99,13.16,0,0,102.0,1.0,9
2025-02-06,STORE-02,PRODUCT-001,beverages,3.49,3.54,0,0,467.0,1.0,27
2025-02-06,STORE-02,PRODUCT-002,beverages,5.99,6.04,0,0,257.0,1.0,41
2025-02-06,STORE-02,PRODUCT-003,snacks,2.99,2.96,0,0,,1.0,46
2025-02-06,STORE-02,PRODUCT-004,snacks,4.49,4.56,0,0,224.0,1.0,32
2025-02-06,STORE-02,PRODUCT-005,household,8.99,9.15,0,0,,1.0,12
2025-02-06,STORE-02,PRODUCT-006,household,12.99,13.25,0,0,110.0,1.0,7
2025-02-06,STORE-03,PRODUCT-001,beverages,3.49,3.46,0,0,464.0,1.0,41
2025-02-06,STORE-03,PRODUCT-002,beverages,5.99,6.04,0,0,263.0,1.0,29
2025-02-06,STORE-03,PRODUCT-003,snacks,2.99,2.96,0,0,372.0,1.0,51
2025-02-06,STORE-03,PRODUCT-004,snacks,4.49,4.57,0,0,227.0,1.0,31
2025-02-06,STORE-03,PRODUCT-005,household,8.99,6.72,1,0,187.0,1.0,18
2025-02-06,STORE-03,PRODUCT-006,household,12.99,12.92,0,0,105.0,1.0,19
2025-02-06,STORE-04,PRODUCT-001,beverages,3.49,3.47,0,0,491.0,1.0,23
2025-02-06,STORE-04,PRODUCT-002,beverages,5.99,6.04,0,0,293.0,1.0,30
2025-02-06,STORE-04,PRODUCT-003,snacks,2.99,2.94,0,0,405.0,1.0,24
2025-02-06,STORE-04,PRODUCT-004,snacks,4.49,4.54,0,0,234.0,1.0,31
2025-02-06,STORE-04,PRODUCT-005,household,8.99,8.87,0,0,183.0,1.0,19
